"investment_id","investor_id","startup_id","relation_type_raw","direction_status","confidence_score","source_file","notes"
"manual-spventures-arado","sp_ventures","arado","official_portfolio_investment","validated_investor_to_startup","0.96","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Arado."
"manual-spventures-brain-ag","sp_ventures","brain_ag","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Brain.ag."
"manual-spventures-bug-agentes-biologicos","sp_ventures","bug_agentes_biologicos","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Bug; mapped to BUG Agentes Biologicos, not ByBug."
"manual-spventures-concil","sp_ventures","concil","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Concil; startup excluded from BIO thesis but retained for capital network."
"manual-spventures-decoy","sp_ventures","decoy","official_portfolio_investment","validated_investor_to_startup","0.96","https://spventures.com.br/categorias-portfolio/alternative-inputs-biologicals/","SP Ventures official Alternative Inputs / Biologicals portfolio lists Decoy."
"manual-spventures-erural","sp_ventures","erural","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Erural."
"manual-spventures-frizata","sp_ventures","frizata","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Frizata; public coverage describes SP-led round."
"manual-spventures-genotyping","sp_ventures","genotyping","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Genotyping."
"manual-spventures-geofusion","sp_ventures","geofusion","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Geofusion; startup excluded from BIO thesis but retained for capital network."
"manual-spventures-goflux","sp_ventures","goflux","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists goFlux."
"manual-spventures-horus-aeronaves","sp_ventures","horus_aeronaves","secondary_profile_investment","validated_investor_to_startup","0.9","https://www.lavca.org/sp-ventures-invests-r3m-in-horus-aeronaves-em-portugues/","LAVCA reports SP Ventures investment in Horus Aeronaves."
"manual-spventures-imeve","sp_ventures","imeve","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Imeve."
"manual-spventures-inceres","sp_ventures","inceres","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists InCeres."
"manual-spventures-leaf","sp_ventures","leaf","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Leaf."
"manual-spventures-lupeon","sp_ventures","lupeon","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Lupeon; startup excluded from BIO thesis but retained for capital network."
"manual-spventures-magnamed","sp_ventures","magnamed","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Magnamed."
"manual-spventures-moss","sp_ventures","moss","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Moss."
"manual-spventures-nexxto","sp_ventures","nexxto","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Nexxto."
"manual-spventures-promip","sp_ventures","promip","official_portfolio_investment","validated_investor_to_startup","0.96","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Promip."
"manual-spventures-puna-bio","sp_ventures","Puna Bio","investment_announcement","validated_investor_to_startup","0.98","https://www.prnewswire.com/news-releases/puna-bio-raises-3-7m-seed-funding-to-restore-soil-health-with-desert-microbes-301616553.html","Puna Bio seed funding announcement says the round included participation from Brazil-based SP Ventures; SP Ventures also lists Puna.Bio in its official portfolio."
"manual-spventures-sette","sp_ventures","sette","official_portfolio_investment","validated_investor_to_startup","0.96","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Sette."
"manual-spventures-speclab","sp_ventures","speclab","official_portfolio_investment","validated_investor_to_startup","0.9","https://www.spventures.com.br/","SP Ventures legacy portfolio lists SpecLab."
"manual-spventures-traive","sp_ventures","traive","official_portfolio_investment","validated_investor_to_startup","0.94","https://spventures.com.br/portfolio/","SP Ventures official portfolio lists Traive."
"manual-spventures-verge-ag","sp_ventures","verge_ag","official_investment_announcement","validated_investor_to_startup","0.9","https://vergeag.com/blog/post/sp-ventures-invests-in-verge-ag1","Verge Ag official announcement says SP Ventures joined its investor base."
"90","The Ganesha Lab","Aictive","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Aictive."
"82","The Ganesha Lab","Amplify Dynamics","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Amplify Dynamics."
"87","The Ganesha Lab","Aquit","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Aquit."
"89","The Ganesha Lab","arcomedLab","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as arcomedLab."
"106","The Ganesha Lab","Bee Technology","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Bee Technology."
"95","The Ganesha Lab","Bifidice","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Bifidice."
"86","The Ganesha Lab","Biogea","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Biogea."
"93","The Ganesha Lab","Biome Resources","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Biome Resources."
"92","The Ganesha Lab","Bleps Vision","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Bleps Vision."
"110","The Ganesha Lab","Botanical Solutions","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Botanical Solutions."
"112","The Ganesha Lab","CuperScience","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as CuperScience."
"85","The Ganesha Lab","Delee","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Delee."
"107","The Ganesha Lab","EcoAustralis","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as EcoAustralis."
"81","The Ganesha Lab","Eywa","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Eywa."
"99","The Ganesha Lab","Farmtastica","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Farmtastica."
"103","The Ganesha Lab","GlucoLib","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as GlucoLib."
"84","The Ganesha Lab","Innovai","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Innovai."
"102","The Ganesha Lab","Luyef","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Luyef."
"94","The Ganesha Lab","Metabix Biotech","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Metabix Biotech."
"80","The Ganesha Lab","Nanotransfer","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Nanotransfer."
"101","The Ganesha Lab","Pannex","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Pannex."
"79","The Ganesha Lab","Patagon Fiber","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Patagon Fiber."
"111","The Ganesha Lab","Purple Dental","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Purple Dental."
"109","The Ganesha Lab","Retidiag","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Retidiag."
"97","The Ganesha Lab","Risas Pendientes","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Risas Pendientes."
"108","The Ganesha Lab","SciPhage","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as SciPhage."
"100","The Ganesha Lab","Smart Tissues","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Smart Tissues."
"104","The Ganesha Lab","Soleit","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Soleit."
"88","The Ganesha Lab","Synergic Bio Solutions","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Synergic Bio Solutions."
"78","The Ganesha Lab","TELL","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as TELL."
"105","The Ganesha Lab","Tensor Care","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Tensor Care."
"98","The Ganesha Lab","The Earth Says","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as The Earth Says."
"83","The Ganesha Lab","Trears Biomarkers","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Trears Biomarkers."
"96","The Ganesha Lab","UNIBAIO","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as UNIBAIO."
"91","The Ganesha Lab","Vali","official_portfolio_investment","validated_investor_to_startup","0.96","https://theganeshalab.com/startups/","The Ganesha Lab official startups page lists this startup. Matched as Vali."
"e188","the_yield_lab_latam","agree","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e184","the_yield_lab_latam","agroforte","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e183","the_yield_lab_latam","auravant","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e185","the_yield_lab_latam","circular","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e186","the_yield_lab_latam","courageous_land","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e182","the_yield_lab_latam","eiwa","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"e187","the_yield_lab_latam","heartbest","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"manual-yieldlab-seedz","the_yield_lab_latam","seedz","official_portfolio_investment","validated_investor_to_startup","0.96","https://theyieldlablatam.com/pt-br/companies/seedz/","The Yield Lab Latam official portfolio lists Seedz."
"e189","the_yield_lab_latam","tech","investment_or_membership","validated_startup_to_investor_reverse","0.9","latam_coinvest_network_v3.graphml","GraphML edge direction is not assumed canonical"
"manual-yieldlab-terramagna","the_yield_lab_latam","terramagna","official_portfolio_investment","validated_investor_to_startup","0.96","https://theyieldlablatam.com/es/companies/terramagna/","The Yield Lab Latam official portfolio lists TerraMagna."
"manual-yieldlab-um-grau-e-meio","the_yield_lab_latam","um_grau_e_meio","official_portfolio_investment","validated_investor_to_startup","0.96","https://theyieldlablatam.com/companies/um-grau-e-meio/","The Yield Lab Latam official portfolio lists Um Grau e Meio."
"manual-zentynel-asclepii","zentynel","asclepii","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists Asclepii."
"manual-zentynel-autem-medical","zentynel","autem-medical","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists Autem Medical."
"manual-zentynel-biomakers","zentynel","biomakers","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists Biomakers."
"manual-zentynel-harmony","zentynel","harmony-biosciences","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists HARMONY."
"manual-zentynel-hexembio","zentynel","hexembio","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists HeXemBio."
"manual-zentynel-momentum-therapeutics","zentynel","momentum-therapeutics","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists Momentum Therapeutics."
"manual-zentynel-multiplai-health","zentynel","MultiplAI Health","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists MultiplAI Health."
"manual-zentynel-neocrop","zentynel","neocrop-technologies","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists Neocrop Technologies."
"manual-zentynel-samay","zentynel","samay","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists Samay."
"manual-zentynel-xeptiva","zentynel","xeptiva","official_portfolio_investment","validated_investor_to_startup","0.96","https://zentynel.com/en/portfolio/","Zentynel official portfolio page lists Xeptiva."
